Sku,ImageHeight,ImageWidth,Ratio,Aspect Ratio,Height1,Width1,SqIn1,SizeName1,UniqueSku1,Price1,Height2,Width2,SqIn2,SizeName2,UniqueSku2,Price2,Height3,Width3,SqIn3,SizeName3,UniqueSku3,Price3,Height4,Width4,SqIn4,SizeName4,UniqueSku4,Price4,Height5,Width5,SqIn5,SizeName5,UniqueSku5,Price5,Height6,Width6,SqIn6,SizeName6,UniqueSku6,Price6
p:/05_Calendar Images/03_2017_Cal_AMZ/MIN102009.jpg,820.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIN102009.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIN102009.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIN102009.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/NEW-101996_4a08004a_R.BMM.jpg,819.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/NEW-101996_4a08004a_R.BMM.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/NEW-101996_4a08004a_R.BMM.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/NEW-101996_4a08004a_R.BMM.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/NIA101724.jpg,820.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/NIA101724.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/NIA101724.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/NIA101724.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/NWJ101935.jpg,820.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/NWJ101935.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/NWJ101935.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/NWJ101935.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/NOR101877.jpg,820.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/NOR101877.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/NOR101877.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/NOR101877.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/NOR101878.jpg,820.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/NOR101878.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/NOR101878.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/NOR101878.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/NWJ101937.jpg,820.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/NWJ101937.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/NWJ101937.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/NWJ101937.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/NWJ101936.jpg,820.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/NWJ101936.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/NWJ101936.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/NWJ101936.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/NWJ101942.jpg,820.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/NWJ101942.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/NWJ101942.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/NWJ101942.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/NYC101648.jpg,789.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/NYC101648.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/NYC101648.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/NYC101648.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/NYC102045.jpg,820.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/NYC102045.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/NYC102045.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/NYC102045.jpg_4435,99.99
